loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK
13	260	1	5	-11984.1	0.430116263352322	-11984.7	-11983.6	NA	NA	NA	NA	NA	NA	NA
13	260	2	5	-11824.76	2.11612854051926	-11827.9	-11822.5	159.34	161.026012277167	157.653987722833	33.7600000000002	34.913234613744	32.6067653862565	15.9536622438427
13	260	3	5	-11699.18	1.58335087709606	-11701.7	-11697.4	125.58	126.112777663423	125.047222336577	27.6999999999989	27.7157720200124	27.6842279799854	17.4945429978237
13	260	4	5	-11601.3	2.13190056053278	-11604.6	-11599.6	97.880000000001	98.4285496834377	97.3314503165643	155.720000000001	317.597451419854	-6.15745141985121	73.0428064436015
13	260	5	5	-11659.14	164.557901663822	-11939.1	-11547.5	-57.8400000000001	104.586001103289	-220.266001103289	7.92000000000007	169.52582569704	-153.68582569704	0.0481289559475544
13	260	6	5	-11709.06	163.737726257573	-11934.8	-11537.1	-49.9200000000001	-49.099824593751	-50.7401754062491	80.6800000000003	468.922110094499	-307.562110094499	0.492739222927061
13	260	7	5	-11839.66	552.800011758321	-12828.3	-11579.2	-130.6	258.462285500748	-519.662285500748	154.66	235.818219114456	73.5017808855434	0.279775681458588
13	260	8	5	-11815.6	82.5795071431164	-11911	-11714.3	24.0599999999995	494.280504615204	-446.160504615205	353.279999999999	801.030414371604	-94.4704143716068	4.27805895459921
13	260	9	5	-12144.82	60.1094168995176	-12226.6	-12066.5	-329.219999999999	-306.749909756401	-351.690090243598	214.259999999998	540.096361794415	-111.576361794418	3.56449972486287
13	260	10	5	-12259.78	408.415868937533	-12866	-11856.8	-114.960000000001	233.346452038014	-463.266452038016	NA	NA	NA	NA
