loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK
9	90	1	5	-3058.08	0.895544527089449	-3059.2	-3056.9	NA	NA	NA	NA	NA	NA	NA
9	90	2	5	-3061.98	5.21507430436038	-3071.1	-3059	-3.90000000000009	0.419529777270837	-8.21952977727102	0.240000000000236	1.64515145553162	-1.16515145553115	0.0460204372926326
9	90	3	5	-3065.64	8.12945262609992	-3078.8	-3059.7	-3.65999999999985	-0.745621678260312	-6.5743783217394	14.9800000000005	26.168622807876	3.79137719212497	1.84268248908993
9	90	4	5	-3084.28	22.232453755715	-3107.9	-3059.5	-18.6400000000003	-4.53699887038529	-32.7430011296154	13.2000000000007	26.4679070241007	-0.0679070240992807	0.593726636971306
9	90	5	5	-3089.72	21.3973596501999	-3119	-3067.7	-5.4399999999996	-4.60490589448457	-6.27509410551463	2.99999999999955	7.30012998579003	-1.30012998579094	0.140204214400421
9	90	6	5	-3092.16	26.5325837415054	-3132.5	-3066.4	-2.44000000000005	2.69522409130546	-7.57522409130557	9.57999999999993	46.1314123327699	-26.9714123327701	0.361065476824021
9	90	7	5	-3104.18	68.2192201655809	-3225	-3060.1	-12.02	29.6666364240755	-53.7066364240755	12.54	29.20247384614	-4.12247384614005	0.183819163713144
9	90	8	5	-3103.66	43.1950575876455	-3173.8	-3063.9	0.519999999999982	25.5441625779355	-24.5041625779355	21.8000000000002	43.3918136505413	0.208186349459034	0.504687369747491
9	90	9	5	-3124.94	39.7627086602511	-3166.3	-3059.6	-21.2800000000002	-17.8476510726059	-24.7123489273945	72.0600000000004	89.216732011427	54.9032679885738	1.81225078542085
9	90	10	5	-3074.16	19.1736277214302	-3107.7	-3059.9	50.7800000000002	71.3690809388211	30.1909190611793	NA	NA	NA	NA
