loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK
5	183	1	5	-2378.98	0.148323969741778	-2379.2	-2378.8	NA	NA	NA	NA	NA	NA	NA
5	183	2	5	-2431.42	7.37305906662901	-2443	-2423.1	-52.4400000000001	-45.2152649031128	-59.6647350968873	45.1199999999999	55.1926942791553	35.0473057208444	6.11957663600122
5	183	3	5	-2438.74	24.6704884426717	-2457.1	-2397.4	-7.32000000000016	9.97742937604253	-24.6174293760429	10.6400000000003	17.268534688841	4.01146531115961	0.431284529478415
5	183	4	5	-2435.42	35.3393831298737	-2479.3	-2393.3	3.32000000000016	13.9888946872021	-7.34889468720181	8.75999999999976	17.291002701174	0.228997298825533	0.247882085768345
5	183	5	5	-2423.34	16.1394857414975	-2447.3	-2408.9	12.0799999999999	31.2798973883761	-7.11989738837628	0.0399999999999636	8.77361307899946	-8.69361307899953	0.00247839371344507
5	183	6	5	-2411.22	26.6057700508742	-2437.7	-2381.8	12.1199999999999	22.5862843093766	1.65371569062318	27.4999999999995	46.3895842862358	8.61041571376332	1.03361037652417
5	183	7	5	-2426.6	55.9616386464871	-2517.6	-2384.5	-15.3799999999997	13.9758685956133	-44.7358685956126	19.0399999999995	21.6318839644738	16.4481160355252	0.340233067874876
5	183	8	5	-2422.94	29.1976540153485	-2466.2	-2395.8	3.65999999999985	30.4239846311385	-23.1039846311388	5.98000000000002	23.8846419178959	-11.9246419178959	0.204810975459072
5	183	9	5	-2413.3	38.0569967285912	-2479.3	-2382	9.63999999999987	18.4993427132427	0.780657286757087	13.3399999999997	18.4765596434672	8.20344035653222	0.350526871448521
5	183	10	5	-2417	41.7797797983665	-2477.5	-2378.9	-3.69999999999982	0.0227830697754925	-7.42278306977513	NA	NA	NA	NA
