loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK
17	205	1	5	-9822.08	0.349284983930751	-9822.4	-9821.7	NA	NA	NA	NA	NA	NA	NA
17	205	2	5	-9961.66	78.2461372848528	-10052.6	-9863.4	-139.58	-61.6831476990779	-217.476852300922	323.860000000001	761.251272272798	-113.531272272797	4.13899025866284
17	205	3	5	-10425.1	593.534261858572	-11246	-9827	-463.440000000001	51.848124573719	-978.72812457372	774.200000000001	795.878899617818	752.521100382183	1.30438973746132
17	205	4	5	-10114.34	99.9250369026702	-10229.3	-10017.9	310.76	804.369224955902	-182.849224955902	1314	1851.38608989039	776.613910109608	13.1498575405068
17	205	5	5	-11117.58	1130.92035174896	-12380	-10234.8	-1003.24	27.7553148462941	-2034.23531484629	1346.14	1587.72580772748	1104.55419227252	1.19030486799375
17	205	6	5	-10774.68	341.510844630152	-11140.1	-10327.5	342.9	1132.30950711881	-446.509507118812	978.859999999999	1545.39505235281	412.324947647184	2.8662632984908
17	205	7	5	-11410.64	118.636389864156	-11548.3	-11291.2	-635.959999999999	-413.085545234002	-858.834454765996	119.700000000001	460.305212210618	-220.905212210616	1.00896529418219
17	205	8	5	-12166.3	682.116056840769	-12805.8	-11102.7	-755.66	-192.180333023386	-1319.13966697661	925.679999999998	1024.40026864899	826.959731351009	1.35707111820135
17	205	9	5	-11996.28	217.356658513145	-12245.9	-11653.3	170.019999999999	634.779398327622	-294.739398327625	263.759999999998	539.595523218985	-12.0755232189886	1.21348939482361
17	205	10	5	-12090.02	406.280533621782	-12540.6	-11599.5	-93.7399999999998	95.183875108637	-282.663875108637	NA	NA	NA	NA
