loci	ind	k	runs	elpdmean	elpdsd	elpdmin	elpdmax	lnk1	lnk1max	lnk1min	lnk2	lnk2max	lnk2min	deltaK
17	21	1	5	-1343.9	0.966953980290694	-1345.3	-1342.6	NA	NA	NA	NA	NA	NA	NA
17	21	2	5	-1346.28	2.91581892441901	-1351	-1343.5	-2.38000000000011	-0.43113505587179	-4.32886494412843	0.460000000000036	1.32943669221394	-0.409436692213867	0.157760139406357
17	21	3	5	-1349.12	3.99524717633343	-1352.5	-1343.7	-2.84000000000015	-1.76057174808573	-3.91942825191456	34.6399999999996	86.2534185598195	-16.9734185598202	8.67030210425927
17	21	4	5	-1386.6	56.6880939880677	-1481.1	-1344	-37.4799999999998	15.2128468117345	-90.1728468117341	57.2599999999998	67.3704963347331	47.1495036652665	1.01008864422311
17	21	5	5	-1366.82	14.1057435110667	-1390.2	-1355.6	19.78	62.3623504770009	-22.802350477001	21.2	61.7235339878698	-19.3235339878697	1.5029338923799
17	21	6	5	-1368.24	16.1645600001979	-1392.6	-1351.7	-1.42000000000007	0.6388164891311	-3.47881648913125	10.0799999999999	22.6714413748089	-2.51144137480902	0.623586413727099
17	21	7	5	-1379.74	30.814817864138	-1423	-1344.3	-11.5	3.15025786394012	-26.1502578639401	29.9000000000001	48.682710225992	11.1172897740082	0.970312403981378
17	21	8	5	-1421.14	64.2477859540701	-1491.4	-1350.9	-41.4000000000001	-7.96703191006806	-74.8329680899321	62.1000000000001	74.3486389357749	49.8513610642254	0.9665702728557
17	21	9	5	-1400.44	18.5661789283633	-1426.4	-1383.5	20.7	66.3816070257068	-24.9816070257067	17.1800000000001	53.8214098789675	-19.4614098789674	0.925338491365847
17	21	10	5	-1396.92	27.6063760751026	-1422.7	-1351.7	3.51999999999998	12.5601971467393	-5.52019714673936	NA	NA	NA	NA
