title northern fur seal								
Hg3.7								
M11a								
M2b								
Hg4.2								
Hg8.10								
Hg6.3								
Pv11								
Pop								
110	,	4042	6872	1733	5860	4347	3034	6060
111	,	5252	6872	2127	3466	4751	2834	6060
112	,	4054	6278	1743	5862	3547	3636	6060
113	,	4042	6872	3147	4260	3539	3036	6076
114	,	4042	5880	2533	4256	3749	3434	6060
115	,	4046	6678	2741	3858	4343	3638	6060
116	,	4052	5864	3345	4448	3143	3438	5660
117	,	4042	6876	3551	4256	3743	2836	6060
118	,	4050	6282	2137	6062	3537	3840	6078
119	,	4052	6876	2135	6064	3947	4046	7884
120	,	3840	7078	2943	3456	2735	3840	6060
121	,	4042	6668	2935	5862	3535	3244	6084
122	,	4054	6880	2527	0000	0000	0000	0000
123	,	4854	6272	2947	6264	3749	3444	6060
124	,	4042	6876	4553	3460	3545	3240	6082
125	,	4244	7478	2943	5656	4145	3434	6060
126	,	4044	6870	2529	4262	3743	3434	6076
127	,	4042	7478	1735	4060	0000	0000	6060
128	,	5054	7080	2333	6060	4343	3234	6060
129	,	4054	6274	2929	4060	3545	3440	6078
130	,	4954	7882	2147	5862	4747	3234	6060
131	,	5154	6872	2329	5660	3539	3236	6060
132	,	4040	6672	1721	4058	3549	3436	6078
133	,	4054	7072	1733	3456	3535	3436	6060
134	,	3840	7282	3143	6264	3751	3236	6060
135	,	4054	7282	3739	4864	3941	0000	5660
136	,	4055	7880	3345	6464	3549	3238	6076
137	,	4252	7884	2129	6062	4549	3234	6060
138	,	5154	7278	1729	5658	3543	3234	6060
139	,	4054	6672	3343	4062	3949	2838	6060
140	,	4652	6282	3149	6064	4349	3436	6060
141	,	4454	6268	3335	4260	4751	3436	6060
142	,	4042	6062	2937	4062	2943	3846	6084
143	,	4055	6670	2121	6060	3549	3438	6060
144	,	4242	6670	2135	5260	3947	3642	6060
145	,	4054	6266	1543	3458	4749	2832	6060
146	,	4040	6070	2127	5664	4345	3032	6060
147	,	4052	6268	2143	5862	4749	3042	0000
148	,	4040	7278	1729	4264	3539	4242	6060
149	,	4054	7280	2129	6068	3543	3234	6060
150	,	4258	6882	1729	4252	3747	0000	6060
151	,	4042	7074	1737	5658	4143	3038	6060
152	,	4046	6672	2129	5660	3747	3840	8282
153	,	4042	6874	2133	5862	0000	3434	6084
154	,	4652	7286	4555	3466	3537	3440	6060
155	,	4255	7284	2129	3458	3547	2836	6060
156	,	4048	7686	2133	3458	4949	3436	6060
