num_alleles_mean num_alleles_mean.CIlow num_alleles_mean.CIhigh num_alleles_sd num_alleles_sd.CIlow num_alleles_sd.CIhigh exp_het_mean exp_het_mean.CIlow exp_het_mean.CIhigh exp_het_sd exp_het_sd.CIlow exp_het_sd.CIhigh obs_het_mean obs_het_mean.CIlow obs_het_mean.CIhigh obs_het_sd obs_het_sd.CIlow obs_het_sd.CIhigh mean_allele_size_sd mean_allele_size_sd.CIlow mean_allele_size_sd.CIhigh sd_allele_size_sd sd_allele_size_sd.CIlow sd_allele_size_sd.CIhigh mean_allele_size_kurtosis mean_allele_size_kurtosis.CIlow mean_allele_size_kurtosis.CIhigh sd_allele_size_kurtosis sd_allele_size_kurtosis.CIlow sd_allele_size_kurtosis.CIhigh mean_allele_range mean_allele_range.CIlow mean_allele_range.CIhigh sd_allele_range sd_allele_range.CIlow sd_allele_range.CIhigh mratio_mean mratio_mean.CIlow mratio_mean.CIhigh mratio_sd mratio_sd.CIlow mratio_sd.CIhigh prop_low_afs_mean prop_low_afs_mean.CIlow prop_low_afs_mean.CIhigh prop_low_afs_sd prop_low_afs_sd.CIlow prop_low_afs_sd.CIhigh
7.160285714285714 6.666666666666667 7.619047619047619 2.3589778589635975 1.9395630337539334 2.8091050160902826 0.8113066928452156 0.7850762658864716 0.8337549756744802 0.11590829047215574 0.08908822862335584 0.1505980676396816 0.8063511337868481 0.7535681216931216 0.8560978835978836 0.15452192270565715 0.10971323364412001 0.20503817012811254 3.2349562874297186 2.959410013366245 3.483425648948939 1.6744803652362745 1.3645195437370636 1.9586587700334603 3.1286363037571965 2.424114517981194 3.9833677444733215 2.077857055643692 0.8393327422596848 3.5976034657738745 10.907809523809524 9.857142857142858 11.952380952380953 5.71130665065574 4.587638598906005 6.668055844643523 0.6707653400898319 0.6123395399060625 0.7252745902379396 0.18876305573148017 0.15912637701961857 0.21966725291917685 0.26343609935038503 0.025396825396825397 0.36367750635607776 0.19378068338095214 0.08728715609439695 0.2438148103394536
6.355135135135135 5.837837837837838 6.864864864864865 2.770535224392285 2.35863780152054 3.1741908926728324 0.7297067474999364 0.7048679648757048 0.7529687659796018 0.22318260175775498 0.19715819808069812 0.24995661567960983 0.70943712998713 0.6726614114114116 0.7456531531531532 0.24961025391834332 0.22192207431614897 0.27561500017891327 3.3923081678756546 3.0624084417136617 3.6994777756972983 3.354821724031055 2.330865372396449 4.180038071761489 3.7445797870953395 3.069642570813886 4.488356427636321 2.7070954577404915 1.4561772604580052 3.9729540254597007 12.437508988147812 11.13888888888889 13.63888888888889 12.338642136127 8.88001818826182 14.024835126504613 0.6618827512661449 0.6190573577988169 0.7040823558530748 0.2522262289029764 0.2246716745821701 0.2789203588635337 0.2713066909066909 0.18367855680355685 0.35092859092859086 0.22004397262230746 0.18867271329953486 0.2537789213372599
5.35975 4.833333333333333 5.833333333333333 2.1025659770444154 1.5642792899510294 2.6787950723647875 0.6685355473903462 0.6192982456140351 0.7140684124527004 0.20624184199231443 0.15537345974065536 0.2625231659792358 0.685734126984127 0.6064583333333334 0.7583333333333333 0.23705820547829204 0.16786541857580486 0.30416662074958795 1.806700676939279 1.5358247825559714 2.098407304559906 1.044117154589321 0.7516331949179295 1.3686880273977295 3.914719269381187 2.8502588859374467 5.222774979911107 2.6619145668473836 1.0400567410005488 4.823636071940046 6.330064393939394 5.125 7.583333333333333 3.9629280673040452 2.218838917215715 6.084847850174216 0.801606308863503 0.7247075793036514 0.8842844012605041 0.20493576019419163 0.15328147444230503 0.25067411801132444 0.24384998774373773 0.12196676587301589 0.3521089616402116 0.19660765932022048 0.13028849692686073 0.2603242326711055
4.708153846153846 4.3076923076923075 5.153846153846154 1.6508284709289185 1.2506408613597126 2.0970827792002282 0.6579984720982756 0.6153744939271256 0.6975809716599191 0.1891583366752198 0.13957342261849534 0.24147048286904332 0.6416934981684982 0.5615384615384615 0.7230769230769231 0.21957172023167681 0.155185379181361 0.28102946969193376 1.600606151236477 1.4549764653621853 1.786115536399798 0.8629456798539441 0.729680454502797 1.0512019590501642 3.246949310317812 2.3525211339834367 4.334952222962438 2.5610105674648067 0.9283443125666196 4.777055566329719 5.052378205128205 4.3076923076923075 5.769230769230769 2.330166351015618 1.6131469877046334 3.2248031752631876 0.8243086758149258 0.7657623626373626 0.8858974358974359 0.20276659231162741 0.1679390348506453 0.2421492450690054 0.2105788156288156 0.11501144688644689 0.30864468864468864 0.19581083951774927 0.13914561861421387 0.2558127566530198
5.348777777777777 4.777777777777778 6 1.3197414087024477 0.7264831572567789 1.9224537134615967 0.7378700048184053 0.6858350772082712 0.7771104231166152 0.10257387737248248 0.05830089014105748 0.16821374161719743 0.7199603174603174 0.6271527777777778 0.811329365079365 0.16233385214727153 0.09089591253526552 0.24592905743073204 2.1113560079374305 1.8222084451997707 2.393549212776044 1.0213884158876416 0.6414607715808142 1.3806204182108295 3.5729303869614664 2.5573088084701423 4.854952788028892 2.0863721939774176 0.7012372601110859 4.16850565511105 7.158333333333333 6 8.11111111111111 3.130753795591209 1.7867142155834967 3.993223278981055 0.722663443963444 0.6424894781144782 0.8021563852813852 0.23107584838660467 0.17126497074850291 0.2768790870836162 0.15986265432098765 0.031646825396825486 0.3025694444444444 0.1801370086222746 0.07959386204376878 0.2617410019820865
3.107066666666667 2.8 3.466666666666667 1.0989783274079103 0.7982033375310683 1.4142135623730951 0.4830515101479188 0.4389035087719299 0.5216422428620571 0.1853069930213964 0.14280041415943454 0.22552955077045184 0.46676222222222225 0.39333333333333337 0.54 0.21364358392719876 0.15886502207249786 0.26692692008787067 0.9256515153895165 0.8119396050787429 1.0405812386975772 0.4625060301601499 0.38338821907657367 0.5475901213951889 4.27286544065051 2.9062105313850317 5.804045591876267 3.9575216968358595 1.5559167384170998 5.819129570865414 2.9479021978021978 2.466666666666667 3.5 1.3711964555019729 0.9903099108404536 1.7974849873743104 0.8353588073434502 0.7749900793650794 0.8922420634920635 0.1981976321809526 0.16207060801037554 0.23098093027353014 0.18959206349206348 0.09994444444444449 0.28555555555555556 0.20494385767057896 0.1533671557697221 0.2575583613625042
4.710272727272727 4.363636363636363 5.090909090909091 1.9100343976483938 1.491893892736741 2.324441861042721 0.6246997498201833 0.5863516746411482 0.6616007599211933 0.19551772371470463 0.15460793245306356 0.23684687630546283 0.6247580808080808 0.5680681818181819 0.6863636363636364 0.22770597394276523 0.17874018000453046 0.27540210555546546 1.6609757899343178 1.5268319196650608 1.8191071409190145 1.5006206764419285 1.2892747153584454 1.7076852508381748 3.765383289355917 2.9129471101380924 4.776575321037687 2.829180623630779 1.2704187182976057 4.680169388595693 5.460017532467533 4.818181818181818 6.250568181818181 4.226286646540045 3.417859573888299 5.8983604491724035 0.8391025463187581 0.7874744528796562 0.8818333119731145 0.20861161641625758 0.1767577577935936 0.23879542406625456 0.26596888086660814 0.19033279220779226 0.3396176046176046 0.2018944586043991 0.15357457236633681 0.2465977267936372
5.758 5 6.714285714285714 1.1678137524353465 0.5773502691896257 1.8129811324499467 0.7980514408413347 0.737170020228678 0.8465432132551216 0.0699702746853643 0.029405657620969725 0.14761995059633035 0.7653123015873016 0.6498696145124717 0.8663548752834466 0.15709104719037675 0.07325439571441282 0.25651527133929475 2.0465904270109614 1.7630053952881888 2.6296365705659057 0.7029962379180729 0.45389779303886224 0.9696892115311552 2.6342670073402243 1.989767994498077 3.7302600540302424 1.0146587377499232 0.37697510622389285 3.3296955666884993 6.609714285714285 5.571428571428571 9.142857142857142 2.293814046356996 1.2909944487358056 3.101458950082625 0.7926644756037613 0.6624354712747571 0.8766238919810349 0.16251460020620417 0.09955739857953094 0.22699951279505756 0.04359319727891156 0 0.16430272108843536 0.08364171935359546 0 0.23626623831423493
6.455 5.769230769230769 7.153846153846154 2.373559925428034 1.8080127072107377 2.8978882468226 0.7320638914914039 0.6875009922997538 0.7727996745256808 0.17491112823774144 0.12329664919644576 0.23692782987507513 0.7215812271062271 0.6503685897435898 0.7914529914529914 0.2007380025739674 0.1325040901852793 0.2665114824871738 2.4613848648071945 2.215439282141119 2.707140711515942 1.078109447548685 0.8730009341086186 1.2711487198406455 3.23480192753573 2.510015651778913 4.306983475548329 1.7645824515933066 0.8268147592531728 4.341907741724867 8.246551282051282 7.228846153846155 9.307692307692308 3.4361923565159724 2.586949495507729 4.2158496123851394 0.7327793243714765 0.6649283355533356 0.7996782962407962 0.18850638815924264 0.13392632387084447 0.23176686839911861 0.34421343464228077 0.2371619352869353 0.447639652014652 0.19006023877458506 0.11336001095250632 0.25420109131942314
2.2233125 1.9375 2.4375 0.673270967388657 0.47871355387816905 0.8944271909999159 0.38684249894935074 0.323605230995856 0.45195515027413247 0.2213696180840019 0.16652643878785164 0.2793708655550884 0.3480575710978836 0.26041480654761906 0.43670386904761904 0.2554614612782802 0.17825724092541875 0.3350368827092824 1.2357571868115607 0.9479951342168338 1.4925315862094244 1.074931584009463 0.7369315174437414 1.36705889272788 4.1102476042237965 2.4465759646197545 5.920061071705439 4.009719080009002 1.4866958673009276 6.019139336906616 3.541141863691864 2.9229166666666666 4.3003124999999995 2.6023732462100373 2.064552427294079 3.241408748361794 0.6511438650018136 0.581417213020474 0.7211767399267399 0.2696336956653453 0.23776904137523105 0.3047747302801972 0.004604166666666666 0 0.041666666666666664 0.016249576604761937 0 0.12523427406179086
2.7263333333333333 2.4444444444444446 2.9444444444444446 1.0078854014508956 0.6978023391872252 1.3286674280058235 0.4622214363413409 0.4206433345755456 0.5027649008986083 0.1818989967244859 0.13863441202499566 0.22559717931206233 0.45447054673721343 0.3775644841269842 0.5279326499118167 0.21902342101686165 0.16060176282777824 0.2789530875122153 1.4427612912371108 1.2274726431754315 1.587603188983362 0.8705948915206579 0.6322554887999161 1.079446966547063 3.643860101787104 2.5579455766371746 5.123832628341782 3.27700598053529 1.4357608962522872 5.529201744159237 4.1318343195611575 3.562326388888889 4.611458333333332 2.623362592981199 2.0003522666263533 3.2201875322381683 0.6116952517737385 0.5863639414098973 0.6453110410830999 0.21116658185467968 0.1878890584822618 0.23455680085146582 0.05113439153439153 0 0.13703703703703704 0.11329806678918257 0 0.21934098712366265
5.1454615384615385 4.461538461538462 5.6923076923076925 2.232826164924777 1.572702694144732 2.968260057959631 0.6768526315789474 0.6315587044534413 0.7137753036437248 0.18839804573760663 0.13443544542911043 0.2494545666406168 0.6201384615384615 0.5461538461538462 0.6923076923076923 0.2199583968072717 0.15483655567842813 0.27946821381979614 1.4872300342538298 1.274157279010672 1.6953165054643335 0.8978682541705113 0.6197740714466106 1.182506363359267 3.5917146362265413 2.73309095718154 4.664106695658471 2.330712007426593 0.9986112752446823 4.5029674456331135 5.373435897435898 4.384615384615385 6.333653846153846 3.5707122153049164 2.3259268501150014 4.772944719456947 0.873348992364567 0.8125425442612944 0.9385548661864451 0.15618785470020083 0.103793107706565 0.21492583821109462 0.26821832227601455 0.16785457597957598 0.3634502997002997 0.20578684343318898 0.1433465955000854 0.2592288672581144
