"title Atlantic Walrus Shafer, cluster 2 = all other populations"								
Orr16								
Orr7								
Orr11								
Hgdii								
Hg3.6								
Pop								
152	,	7272	6668	5050	2121	2525		
153	,	5872	6068	5056	2121	2525		
154	,	7272	6678	4850	2121	2525		
155	,	5858	5860	0000	2121	2525		
156	,	7274	7070	0000	2125	2525		
157	,	5874	5870	5252	2121	0000		
158	,	5872	0000	0000	2121	2525		
159	,	5858	7272	0000	2121	2525		
160	,	5668	6870	5054	2121	2531		
161	,	7072	5870	0000	2121	2525		
162	,	0000	6270	5052	2121	2525		
163	,	6268	6668	0000	2121	2525		
164	,	5674	5270	0000	2123	2525		
165	,	0000	6064	5052	2121	2531		
166	,	0000	6870	5052	2125	2525		
167	,	5872	6470	0000	2121	2531		
168	,	5872	6868	5054	2121	2525		
169	,	5672	7076	5050	2125	0000		
170	,	6272	6670	5054	0000	2525		
171	,	6268	6060	5254	0000	0000		
172	,	7072	6076	5052	2121	0000		
173	,	5870	6470	5052	2123	2525		
174	,	5858	6468	0000	2133	3131		
175	,	5874	6670	0000	2333	0000		
176	,	0000	6468	5050	2123	2525		
177	,	7274	6070	0000	2121	2525		
178	,	7274	5860	0000	2121	2525		
179	,	5872	6668	0000	2121	2525		
180	,	5670	7070	5050	2125	2525		
181	,	0000	6470	5054	2123	2525		
182	,	5872	6270	0000	2121	2525		
183	,	6474	6066	5054	2123	2525		
184	,	5858	6668	4850	2121	2525		
185	,	6868	6070	5050	2121	2531		
186	,	5872	7676	5052	2123	2525		
187	,	5872	7278	5054	2123	2525		
188	,	6472	6670	5050	2133	2525		
189	,	7072	6868	5052	2121	2525		
190	,	7272	6278	5050	2121	2525		
191	,	0000	7070	5052	2121	2525		
192	,	5868	5866	4854	2121	2525		
193	,	5870	5868	5252	1721	2525		
194	,	5872	0000	5052	2121	2525		
195	,	5672	6668	5054	2121	2525		
196	,	6870	6276	5052	2123	2531		
197	,	5672	6068	4850	2123	2525		
198	,	5868	6670	4850	2121	0000		
199	,	7474	6068	4850	2121	0000		
200	,	6872	6078	5052	2135	0000		
201	,	5874	6062	5054	2121	2531		
202	,	6270	5864	4850	2121	2525		
203	,	5858	5858	5254	2121	2525		
204	,	7274	6066	5054	2121	2525		
205	,	5658	6666	5052	2323	0000		
206	,	6274	6870	5254	2121	2531		
207	,	5872	6666	5050	2123	2525		
208	,	5872	6264	5050	2121	2525		
209	,	5874	6060	4852	1733	3131		
210	,	5672	6076	5050	2121	2531		
211	,	6872	6470	5050	2121	2525		
212	,	5872	6068	0000	2121	2525		
213	,	5858	6070	5052	2121	2525		
214	,	7474	7070	5050	2133	2525		
215	,	5662	6466	5052	2123	2531		
216	,	5872	7070	5054	2121	2525		
217	,	5874	6670	5054	2125	2525		
218	,	6872	7070	5052	2121	2525		
219	,	5872	5864	4850	2121	2525		
220	,	5872	6064	5058	2121	2525		
221	,	7272	6868	5454	2121	2525		
222	,	7272	6464	5052	2323	2525		
223	,	5872	6070	5050	2121	2531		
224	,	5872	6678	5050	2121	2525		
225	,	5668	6070	4854	2121	2525		
226	,	5868	6476	5252	2121	2531		
227	,	7276	6468	5254	2123	2531		
228	,	5868	5670	5050	2121	2531		
229	,	6872	6870	4852	2133	2525		
230	,	6874	6272	5052	2125	2531		
231	,	7274	6468	5052	2533	2531		
232	,	5674	6466	5052	2123	2531		
233	,	5870	6872	4850	2121	2525		
234	,	7274	6266	4852	2121	2525		
235	,	5858	5860	5052	2123	2531		
236	,	5870	5870	5052	2121	2531		
237	,	5872	5660	5254	2123	2525		
238	,	5870	6670	4850	2133	2525		
239	,	5872	5860	5052	2121	2525		
240	,	5668	6068	4852	2123	2525		
241	,	5668	6068	4852	2123	2525		
242	,	5858	7078	5050	2133	2525		
243	,	5874	6868	5050	2121	2525		
244	,	5872	5862	5050	2121	2525		
245	,	5672	6060	5254	2121	2525		
246	,	5858	6076	5052	2121	2525		
247	,	5858	5860	5050	2335	2525		
248	,	5872	6266	5050	2121	2531		
249	,	5658	6264	5050	1721	2531		
250	,	5872	6060	5254	2325	2525		
251	,	6874	6068	5052	2121	2525		
252	,	7072	7070	5054	2121	2525		
253	,	5870	6668	5252	2121	2525		
254	,	5874	6066	4850	2123	2531		
255	,	6270	6060	5050	2121	2525		
256	,	6274	6870	5254	2123	2531		
257	,	7274	6070	5052	2323	2525		
258	,	6472	7078	5252	2121	2525		
259	,	5870	6868	5050	2121	2531		
260	,	6872	5868	5052	2121	2525		
261	,	7074	7078	5054	2123	2525		
262	,	5658	6870	5050	2123	2525		
263	,	5658	6076	5050	2121	2531		
264	,	6274	6070	5252	2121	2531		
265	,	5872	7070	5252	2121	2525		
266	,	7272	6066	5052	2121	2525		
267	,	5872	5864	5050	2121	2525		
268	,	5858	6468	5054	2121	2525		
269	,	7272	6670	5052	2133	2531		
270	,	7272	6870	5454	2121	2525		
271	,	7272	6066	5052	2121	2525		
272	,	5868	6870	5052	2121	2525		
273	,	7272	7078	5050	2121	2531		
274	,	5870	5870	5052	2123	2525		
275	,	5872	7072	5254	2121	2525		
276	,	7072	5668	5054	2121	3131		
277	,	7274	6666	4852	2121	2525		
278	,	7272	6874	5050	2121	2525		
279	,	7272	6266	5050	2121	2525		
280	,	7274	6266	5052	2121	2525		
281	,	7272	6266	5050	2121	2525		
282	,	6874	6666	5050	2121	2525		
283	,	7474	6268	5050	2121	2525		
